"id"	"geneNum"	"description"	"gene"
1280215	250	"Cytokine Signaling in Immune system"	"ACTB,ACTN2,AKT2,APBB1IP,AREG,ATF1,ATF2,BIRC2,BIRC3,BRAP,BTC,CAMK2A,CASP3,CD40LG,CHUK,CNTF,CNTFR,CREB1,CRKL,CRLF2,CSF1R,CSF2,CSF2RB,CSK,CTF1,CUL1,DUSP10,DUSP2,DUSP5,DUSP6,DUSP7,DUSP9,EIF2AK2,EIF4A2,EIF4A3,FBXW11,FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR1,FGFR2,FGFR4,FLNB,FOS,FRS2,FRS3,FYN,GFRA1,GH1,GRB2,H3C1,H3C13,H3C7,HCK,HGF,HMGB1,IFNAR2,IFNG,IFNGR1,IFNGR2,IKBKB,IL10RB,IL11RA,IL12RB2,IL13RA1,IL15,IL18BP,IL18R1,IL1B,IL1F10,IL1R1,IL1R2,IL1RN,IL20RA,IL21,IL21R,IL22RA1,IL23A,IL23R,IL2RB,IL2RG,IL31,IL34,IL36RN,IL37,IL4,IL4R,IL6R,IL7R,INPPL1,IQGAP1,IRAK1,IRAK4,ISG15,JAK2,JUN,KIT,KITLG,KSR2,LAMTOR3,LIF,LIFR,LOC100856339,LOC102155886,LOC111089962,LOC403585,LOC488947,LOC751814,LTA,LTB,LYN,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAP2K7,MAP3K11,MAP3K14,MAP3K3,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,MX1,MX2,MYD88,NEDD4,NEFL,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,NRAS,NRTN,OASL,OSM,OSMR,PDE12,PDGFB,PDGFRA,PELI1,PIAS1,PIK3C3,PIK3CA,PIK3CD,PIK3R1,PIK3R2,PIK3R4,PPM1B,PRKCD,PRLR,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTK2B,PTPN1,PTPN11,PTPN2,PTPN6,PTPRA,RAF1,RAP1B,RAPGEF1,RAPGEF2,RASA1,RASA3,RASAL2,RASGEF1A,RASGRF2,RASGRP3,RELA,RIPK2,RNASEL,RPS27A,SDC1,SHC1,SMAD3,SMARCA4,SNAP25,SOCS5,SPRED1,SPRED2,SPTBN2,SPTBN4,STAT3,STAT5A,STAT6,STX4,STXBP2,SUMO1,TAB2,TAB3,TEK,TLN1,TLR9,TNF,TNFRSF11A,TNFRSF11B,TNFRSF12A,TNFRSF1A,TNFSF11,TNFSF4,TNFSF8,TRAF2,TRIB3,TRIM25,TXLNA,UBA52,UBB,UBC,UBE2E1,UBE2L6,USP18,VAV1,VRK3,WDR83,YWHAB,YWHAZ"
1280218	327	"Adaptive Immune System"	"ACTR10,ACTR1A,ACTR1B,AKT2,AKT3,ANAPC10,ANAPC11,ANAPC4,ANAPC5,ANAPC7,ANKRD12,AP1G1,AP1S2,AP2B1,AP2S1,ARIH2,ASB11,ASB2,ASB5,ASB7,ASB8,ATG7,BCL10,BLMH,BLNK,BTLA,BTNL2,CAPZA2,CAPZA3,CARD11,CBLB,CBLL1,CD200,CD22,CD274,CD28,CD300A,CD300E,CD36,CD3D,CD3E,CD3G,CD79A,CD80,CD86,CD96,CDC16,CDC20,CDC23,CDC26,CDC27,CDC34,CHUK,CLEC4G,CLTA,CLTC,CRTAM,CSK,CTLA4,CTSA,CTSB,CTSD,CTSE,CTSF,CTSV,CUL1,CUL5,CYBA,CYBB,DAPP1,DCTN2,DCTN3,DCTN4,DCTN5,DLA-DMA,DLA-DOA,DLA-DOB,DLA-DRA,DNM2,DTX3L,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNLL1,DZIP3,ERAP1,FBXL12,FBXL15,FBXL16,FBXL18,FBXL20,FBXL3,FBXL4,FBXL5,FBXL8,FBXO21,FBXO22,FBXO27,FBXO30,FBXO32,FBXO4,FBXO41,FBXO6,FBXO7,FBXW11,FBXW2,FBXW4,FBXW5,FBXW9,FYN,FZR1,GAN,GLMN,GRAP2,GRB2,HACE1,HERC2,HERC3,HERC4,ICAM5,ICOS,ICOSLG,IFI30,IKBKB,ITGB2,ITK,ITPR1,ITPR2,JAML,KDM2B,KIF11,KIF15,KIF18A,KIF22,KIF3B,KIF3C,KIF4A,KIF5A,KIF5B,KLC3,KLC4,KLHL11,KLRB1,KLRK1,LAIR1,LGMN,LMO7,LNPEP,LNX1,LOC100686511,LOC100687054,LOC100856137,LOC100856339,LOC102152131,LOC403934,LOC475935,LOC477570,LOC478702,LOC483397,LOC484343,LOC608051,LOC609800,LRRC41,LYN,MAP3K14,MAP3K7,MAP3K8,MAPKAP1,MLST8,MRC1,MTOR,NCF1,NCF2,NCF4,NCK1,NCR3,NCR3LG1,NECTIN2,NEDD4,NFKBIA,NFKBIB,NPDC1,NPEPPS,NRAS,OSBPL1A,PAG1,PAK2,PAK3,PDIA3,PIK3CA,PIK3CD,PIK3R1,PIK3R2,PLCG2,PPL,PPP2CB,PPP2R1A,PPP2R5A,PPP2R5B,PPP2R5D,PPP2R5E,PRKCQ,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTPN11,PTPN22,PTPN6,PTPRC,PVR,RAB7A,RAF1,RAP1B,RASGRP3,RBBP6,RBCK1,RCHY1,RELA,RIPK2,RLIM,RNF114,RNF123,RNF14,RNF144B,RNF19A,RNF25,RNF6,RNF7,RPS27A,SAR1B,SEC13,SEC24A,SEC24C,SEC24D,SELL,SH2D1A,SH3RF1,SIAH1,SKP2,SPSB2,SPTBN2,STIM1,STUB1,TAB2,TAPBP,THOP1,TPP2,TRAF7,TRAIP,TRAT1,TREM1,TREM2,TRIB3,TRIM11,TRIM36,TRIM37,TRIM4,TRIM41,TRIM71,TRIM9,TRPC1,TUBA4A,TUBB3,TUBB4A,TUBB4B,TUBB6,UBA5,UBA52,UBA6,UBAC1,UBB,UBC,UBE2B,UBE2C,UBE2D1,UBE2D2,UBE2E1,UBE2E3,UBE2F,UBE2G2,UBE2H,UBE2J2,UBE2K,UBE2L3,UBE2L6,UBE2Q2,UBE2R2,UBE2S,UBE2V2,UBE2W,UBE3C,UBE4A,UBOX5,UBR2,UBR4,UFL1,VAV1,WSB1,WWP1,YWHAB,YWHAZ,ZNRF1"
1295596	10	"Spry regulation of FGF signaling"	"GRB2,MAPK1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SPRY2,UBA52,UBB,UBC"
1296025	1	"ATP sensitive Potassium channels"	"KCNJ8"
1296041	16	"Activation of G protein gated Potassium channels"	"GABBR2,GNB1,GNG10,GNG12,GNG7,GNG8,GNGT1,GNGT2,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6"
1296052	1	"Ca2+ activated K+ channels"	"KCNN3"
1296053	3	"Classical Kir channels"	"KCNJ12,KCNJ2,KCNJ4"
1296059	16	"G protein gated Potassium channels"	"GABBR2,GNB1,GNG10,GNG12,GNG7,GNG8,GNGT1,GNGT2,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6"
1296061	2	"HCN channels"	"HCN1,HCN3"
1296065	18	"Inwardly rectifying K+ channels"	"GABBR2,GNB1,GNG10,GNG12,GNG7,GNG8,GNGT1,GNGT2,KCNJ1,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ8"
1296067	1	"Potassium transport channels"	"KCNJ1"
1296071	43	"Potassium Channels"	"GABBR2,GNB1,GNG10,GNG12,GNG7,GNG8,GNGT1,GNGT2,HCN1,HCN3,KCNA1,KCNA2,KCNB1,KCNC2,KCNC4,KCND1,KCND3,KCNF1,KCNG1,KCNG3,KCNG4,KCNH6,KCNH8,KCNJ1,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ8,KCNK10,KCNK18,KCNK2,KCNK6,KCNK7,KCNN3,KCNS2,KCNS3,KCNV1,KCNV2"
1296072	17	"Voltage gated Potassium channels"	"KCNA1,KCNA2,KCNB1,KCNC2,KCNC4,KCND1,KCND3,KCNF1,KCNG1,KCNG3,KCNG4,KCNH6,KCNH8,KCNS2,KCNS3,KCNV1,KCNV2"
1296346	5	"Tandem pore domain potassium channels"	"KCNK10,KCNK18,KCNK2,KCNK6,KCNK7"
1299308	2	"Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)"	"KCNK6,KCNK7"
1299344	1	"TWIK-related spinal cord K+ channel (TRESK)"	"KCNK18"
1299503	2	"TWIK related potassium channel (TREK)"	"KCNK10,KCNK2"
1300642	4	"Sperm Motility And Taxes"	"CATSPER1,CATSPER3,CATSPERB,HVCN1"
1300645	4	"Acrosome Reaction and Sperm:Oocyte Membrane Binding"	"ACR,IZUMO2,IZUMO3,IZUMO4"
1307965	1	"betaKlotho-mediated ligand binding"	"FGFR4"
1358803	7	"Downregulation of ERBB2:ERBB3 signaling"	"AKT2,AKT3,RPS27A,UBA52,UBB,UBC,USP8"
1362409	6	"Mitochondrial iron-sulfur cluster biogenesis"	"FDXR,FXN,HSCB,ISCA2,ISCU,NFS1"
1369007	2	"Mitochondrial ABC transporters"	"ABCB7,ABCB8"
1369062	9	"ABC transporters in lipid homeostasis"	"ABCA3,ABCA5,ABCA9,ABCD1,ABCD2,ABCG4,ABCG8,PEX19,PEX3"
1428517	69	"The citric acid (TCA) cycle and respiratory electron transport"	"ACAD9,ACO2,ADHFE1,ATP5F1D,ATP5MC1,ATP5MC3,ATP5ME,ATP5PO,ATP6,ATP8,BSG,COQ10A,D2HGDH,ECSIT,ETFA,ETFDH,FH,GLO1,GSTZ1,LDHA,LOC102151856,MDH2,ME2,ME3,ND1,ND2,ND3,ND4,ND5,ND6,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA5,NDUFA8,NDUFA9,NDUFAB1,NDUFAF1,NDUFAF2,NDUFAF3,NDUFAF4,NDUFAF5,NDUFAF6,NDUFAF7,NDUFB10,NDUFB11,NDUFB3,NDUFB4,NDUFB7,NDUFB8,NDUFB9,NDUFC2,NDUFS2,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV3,NNT,PDK2,SDHB,SLC16A1,SLC25A14,SLC25A27,SUCLG1,SUCLG2,TIMMDC1,TMEM126B"
1430728	852	"Metabolism"	"AAAS,AADAC,AADAT,AASDHPPT,ABCB11,ABCD1,ABCD4,ABHD10,ABHD14B,ABO,ACAA1,ACACA,ACACB,ACAD11,ACAD9,ACADL,ACADSB,ACAT1,ACBD6,ACER2,ACER3,ACO2,ACOT11,ACOT13,ACOT6,ACOX1,ACOX2,ACOX3,ACOXL,ACP5,ACP6,ACSBG1,ACSL3,ACSL4,ACSL6,ACSM5,ADAL,ADH4,ADH5,ADHFE1,ADI1,ADIPOQ,ADIPOR1,ADIPOR2,ADK,ADO,ADPGK,ADSS2,AGK,AGMAT,AGMO,AGPAT1,AGPAT2,AGPAT4,AGRN,AGXT,AGXT2,AHR,AIP,AK1,AK2,AK5,AK7,AK8,AKR1C3,AKR1D1,AKR7A2,ALDH18A1,ALDH1L2,ALDH2,ALDH6A1,ALDH9A1,ALDOB,ALOX12,ALOX12B,AMT,AOC2,APOA2,APOM,APRT,ARG2,ARSB,ARSF,ARSG,ARSJ,ARSK,ARSL,ARV1,ASNS,ASPA,ASS1,ATIC,ATP5F1D,ATP5MC1,ATP5MC3,ATP5ME,ATP5PO,ATP6,ATP8,AUH,AWAT2,AZIN1,AZIN2,B3GALNT1,B3GALT1,B3GALT2,B3GALT4,B3GALT5,B3GAT2,B3GAT3,B3GNT3,B3GNT7,B4GALT1,B4GALT2,B4GALT3,B4GAT1,BBOX1,BCAT1,BCKDHB,BCO2,BDH2,BHMT,BHMT2,BLVRA,BLVRB,BMX,BPNT1,BPNT2,BSG,CA1,CA13,CA2,CA3,CA4,CA5B,CA9,CACNA1D,CACNB2,CACNB3,CARNMT1,CAV1,CBR3,CD320,CD36,CDA,CDO1,CDS1,CEPT1,CERS2,CERS3,CERS4,CES1,CES2,CH25H,CHD9,CHP1,CHST1,CHST11,CHST12,CHST15,CHST3,CHST7,CHSY1,CIDEA,CIDEC,CKMT2,CLPS,CMBL,CMPK1,CNDP2,COASY,COMT,COQ10A,COQ2,COX10,COX15,CPNE1,CPNE6,CPNE7,CPOX,CPS1,CPT1A,CPT1B,CPTP,CRLS1,CRYM,CSGALNACT1,CSGALNACT2,CSNK1G2,CSNK2A1,CSNK2A2,CSPG4,CTH,CTPS1,CTPS2,CYP11B2,CYP24A1,CYP26A1,CYP26B1,CYP27B1,CYP2E1,CYP2F1,CYP2J2,CYP2R1,CYP3A4,CYP4B1,CYP4F22,CYP7B1,CYP8B1,D2HGDH,DBH,DBI,DBT,DCK,DCN,DDAH1,DDHD1,DECR1,DEGS2,DGAT1,DGUOK,DHCR24,DHCR7,DHTKD1,DNM2,DPEP1,DPYS,DSE,DUOX1,ECSIT,EHHADH,ELOVL1,ELOVL6,ENO3,ENPP1,ENPP6,ENTPD2,ENTPD3,ENTPD4,ENTPD7,EPHX1,EPHX2,ESD,ESYT3,ETFA,ETFDH,ETHE1,EXT1,FA2H,FAAH,FABP1,FABP12,FABP3,FABP4,FABP7,FADS1,FADS2,FAR2,FBP1,FBP2,FDFT1,FDXR,FFAR1,FH,FIG4,FITM1,FMO1,FMO2,FMO3,FMOD,FPGS,FTCD,FUT11,FUT7,FXN,G6PC1,GAA,GALE,GALK1,GALT,GAPDHS,GATM,GBA,GBE1,GCDH,GCH1,GCHFR,GCKR,GCLC,GCSH,GDE1,GGCT,GGPS1,GGT6,GGT7,GLDC,GLO1,GLRX,GLS2,GLUD1,GLUL,GM2A,GMPR,GMPR2,GNAI2,GNB1,GNG10,GNG11,GNG12,GNG13,GNG7,GNG8,GNGT1,GNGT2,GNPAT,GNPDA1,GOT1,GOT2,GPAM,GPAT3,GPC2,GPC3,GPC4,GPD1,GPI,GSR,GSS,GSTA4,GSTK1,GSTO1,GSTP1,GSTT2B,GSTZ1,GYS2,HACD4,HAL,HAO1,HAO2,HAS2,HDAC3,HDC,HEXA,HGD,HGSNAT,HIBADH,HK3,HLCS,HMGCL,HMGCR,HMGCS1,HMGCS2,HMOX1,HMOX2,HPD,HPGD,HPSE,HS2ST1,HS3ST1,HS3ST2,HS3ST3A1,HS3ST5,HS6ST2,HSCB,HSD11B2,HSD17B1,HSD17B10,HSD17B12,HSD17B13,HSD17B14,HSD17B2,HSD17B3,HSD17B7,HSD3B7,HSP90AB1,HYKK,IDH1,IDO1,IDO2,IDUA,IL4I1,IMPA1,INPP1,INPP5E,INPP5J,INPP5K,INPPL1,IP6K2,IP6K3,IPPK,ISCA2,ISCU,ITPK1,ITPKB,ITPR1,ITPR2,IYD,KCNB1,KCNC2,KCNS3,KERA,KMO,KPNB1,KYNU,LBR,LDHA,LHPP,LIAS,LIPH,LIPT2,LOC100683724,LOC100688969,LOC100855552,LOC100856339,LOC100856533,LOC102151856,LOC476602,LOC476816,LOC477365,LOC477556,LOC479822,LOC479911,LOC482182,LOC486151,LOC489516,LOC491890,LOC610164,LPCAT2,LPGAT1,LPIN1,LRAT,LSS,LUM,LYVE1,MAN2B1,MANBA,MAOA,MAT1A,MAT2A,MAT2B,MBTPS1,MCAT,MCCC1,MCCC2,MCEE,MDH2,ME2,ME3,MECR,MED1,MGST1,MID1IP1,MIGA1,MINPP1,MLX,MLXIPL,MMAB,MMACHC,MMADHC,MMUT,MOCOS,MOCS1,MOCS3,MOGAT1,MOGAT2,MOGAT3,MORC2,MPST,MTAP,MTHFD2,MTHFS,MTMR14,MTMR3,MTMR6,MTMR7,MTMR9,MTRR,MVD,NADK,NAGLU,NAGS,NAT8L,NCOA2,NCOA6,ND1,ND2,ND3,ND4,ND5,ND6,NDC1,NDST2,NDST3,NDUFA11,NDUFA12,NDUFA2,NDUFA3,NDUFA5,NDUFA8,NDUFA9,NDUFAB1,NDUFAF1,NDUFAF2,NDUFAF3,NDUFAF4,NDUFAF5,NDUFAF6,NDUFAF7,NDUFB10,NDUFB11,NDUFB3,NDUFB4,NDUFB7,NDUFB8,NDUFB9,NDUFC2,NDUFS2,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV3,NEU2,NEU3,NFS1,NME1,NMNAT1,NMNAT2,NMRK1,NNMT,NNT,NR1H4,NSDHL,NT5C1A,NT5C2,NT5C3A,NUDT1,NUDT11,NUDT12,NUDT13,NUDT15,NUDT16,NUDT3,NUDT4,NUDT7,NUDT9,NUP107,NUP133,NUP188,NUP35,NUP37,NUP42,NUP43,NUP58,NUP62,NUP88,NUP98,OAT,ODC1,OGN,ORMDL2,ORMDL3,OSBPL10,OSBPL1A,OSBPL6,OSBPL7,OSBPL8,OSBPL9,OTC,PANK3,PAPSS1,PARP16,PARP8,PARP9,PC,PCBD1,PCCA,PCCB,PCK1,PCYT1A,PDK2,PDSS1,PDSS2,PDZD11,PECR,PEMT,PFAS,PFKL,PFKM,PGAM1,PGD,PGK1,PGLS,PGM2,PGM2L1,PHGDH,PHKA1,PHKG2,PI4K2A,PIAS4,PIK3C3,PIK3CA,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R4,PIK3R5,PIK3R6,PIP4K2A,PIP4K2B,PIP5K1A,PIP5K1B,PIPOX,PITPNM1,PITPNM2,PLA2G15,PLA2G1B,PLA2G2E,PLA2G3,PLA2G4A,PLA2G5,PLA2G6,PLAAT1,PLBD1,PLCB3,PLCB4,PLCD4,PLCG2,PLCH1,PLEKHA1,PLEKHA2,PLEKHA5,PLEKHA8,PLPP2,PLPP3,PMVK,PNP,PNPLA5,PNPO,PODXL2,PON3,PPARA,PPARD,PPAT,PPCDC,PPCS,PPIP5K1,PPIP5K2,PPM1K,PPM1L,PPP1R3C,PPT1,PPT2,PRELP,PRKAA2,PRKAB2,PRKAR2A,PRKAR2B,PRKD2,PRKD3,PRPS1,PRPS2,PRSS2,PSAP,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTDSS2,PTGDS,PTGES,PTGS1,PTGS2,PTPN13,PYCR2,PYCR3,PYGM,QDPR,QPRT,RAB14,RAB4A,RAB5A,RAE1,RBP2,RDH11,RIDA,RNLS,RPE,RPIA,RRM1,SAMD8,SAMHD1,SARDH,SCD5,SCP2,SDC1,SDC3,SDC4,SDHB,SDSL,SEC13,SERINC3,SERINC5,SERPINA6,SGMS1,SGMS2,SGPL1,SGPP1,SHMT1,SIN3A,SLC16A1,SLC19A2,SLC22A13,SLC22A2,SLC22A3,SLC22A5,SLC23A1,SLC23A2,SLC25A11,SLC25A12,SLC25A13,SLC25A14,SLC25A15,SLC25A16,SLC25A17,SLC25A19,SLC25A2,SLC25A20,SLC25A27,SLC25A32,SLC26A1,SLC26A2,SLC27A2,SLC2A2,SLC35B3,SLC35D1,SLC37A1,SLC37A2,SLC37A4,SLC44A2,SLC44A4,SLC44A5,SLC46A1,SLC52A3,SLC5A5,SLC5A6,SLC6A11,SLC6A12,SLC9A1,SMARCD3,SMOX,SMPD1,SMPD3,SMPD4,SORD,SPR,SPTLC2,SPTLC3,SPTSSB,SQLE,SQOR,SRD5A1,SRD5A2,SREBF1,SREBF2,ST3GAL1,ST3GAL2,ST3GAL6,STARD3,STARD3NL,STARD5,STARD6,STARD7,SUCLG1,SUCLG2,SULT1A1,SULT1B1,SULT1C4,SULT2B1,SULT4A1,SUMF1,SUMF2,SUOX,TALDO1,TBL1X,TBL1XR1,TBXAS1,TCN1,TCN2,TDO2,TECRL,THEM5,THRSP,THTPA,TIMMDC1,TK1,TKFC,TKT,TM7SF2,TMEM126B,TMEM86B,TMLHE,TNFAIP8,TPH1,TPK1,TPMT,TPO,TPST2,TRMT112,TSPO,TST,TTR,TYRP1,UGCG,UGDH,UGT2B31,UGT8,UMPS,UROC1,UROD,UROS,UST,VAC14,VAPB,VCAN,VKORC1,WASL,XYLB,XYLT2"
1433557	23	"Signaling by SCF-KIT"	"CHEK1,CMA1,FES,FYN,GRAP2,GRB2,GRB7,JAK2,KIT,KITLG,LOC100856339,LYN,NRAS,PIK3CA,PIK3R1,PIK3R2,PTPN11,PTPN6,PTPRU,SH2B3,STAT3,STAT5A,VAV1"
1433559	7	"Regulation of KIT signaling"	"FYN,GRB2,KIT,KITLG,LYN,PTPN6,SH2B3"
1442490	21	"Collagen degradation"	"COL10A1,COL11A1,COL12A1,COL15A1,COL4A6,COL5A2,COL5A3,COL6A1,COL6A6,COL7A1,COL8A1,COL8A2,CTSB,CTSD,MMP11,MMP13,MMP14,MMP20,MMP3,MMP8,PRSS2"
1461957	9	"Beta defensins"	"CBD103,CCR2,CCR6,DEFB1,DEFB121,DEFB124,DEFB4A,TLR1,TLR2"
1461973	9	"Defensins"	"CBD103,CCR2,CCR6,DEFB1,DEFB121,DEFB124,DEFB4A,TLR1,TLR2"
1474151	3	"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	"GCH1,GCHFR,SPR"
1474165	9	"Reproduction"	"ACR,CATSPER1,CATSPER3,CATSPERB,HVCN1,IZUMO2,IZUMO3,IZUMO4,SPAM1"
1474228	45	"Degradation of the extracellular matrix"	"ADAMTS4,BSG,CAPN2,CAPN5,CAPN6,CAPN7,CAPN9,CAPNS1,CAST,CDH1,CMA1,COL10A1,COL11A1,COL12A1,COL15A1,COL4A6,COL5A2,COL5A3,COL6A1,COL6A6,COL7A1,COL8A1,COL8A2,CTSB,CTSD,CTSV,DCN,ELANE,FBN1,KLKB1,LAMA3,LOC100049001,LOC477699,MMP11,MMP13,MMP14,MMP16,MMP20,MMP24,MMP3,MMP8,NID1,PRSS2,SCUBE3,SPP1"
1474244	104	"Extracellular matrix organization"	"ADAM19,ADAMTS2,ADAMTS4,BMP10,BMP2,BMP4,BSG,CAPN2,CAPN5,CAPN6,CAPN7,CAPN9,CAPNS1,CAST,CDH1,CEACAM1,CEACAM24,CMA1,COL10A1,COL11A1,COL12A1,COL14A1,COL15A1,COL21A1,COL28A1,COL4A6,COL5A2,COL5A3,COL6A1,COL6A6,COL7A1,COL8A1,COL8A2,COLGALT1,CTSB,CTSD,CTSV,DAG1,DCN,DDR2,ELANE,EMILIN2,EMILIN3,FBLN2,FBN1,GDF5,ICAM5,ITGA2,ITGA3,ITGA5,ITGA6,ITGAM,ITGAX,ITGB2,ITGB6,ITGB8,JAM2,JAM3,KDR,KLKB1,LAMA3,LAMC1,LOC100049001,LOC477699,LOX,LOXL3,LOXL4,LTBP1,LUM,MFAP1,MFAP3,MFAP4,MMP11,MMP13,MMP14,MMP16,MMP20,MMP24,MMP3,MMP8,NID1,P3H2,P4HB,PCOLCE,PDGFB,PLEC,PLOD3,PRSS2,SCUBE3,SDC1,SDC3,SDC4,SERPINE1,SERPINH1,SH3PXD2A,SPP1,TGFB2,TGFB3,THBS1,TNC,TNN,TTR,VCAN,VTN"
1474290	33	"Collagen formation"	"ADAMTS2,COL10A1,COL11A1,COL12A1,COL14A1,COL15A1,COL21A1,COL28A1,COL4A6,COL5A2,COL5A3,COL6A1,COL6A6,COL7A1,COL8A1,COL8A2,COLGALT1,CTSB,CTSV,ITGA6,LAMA3,LOX,LOXL3,LOXL4,MMP13,MMP20,MMP3,P3H2,P4HB,PCOLCE,PLEC,PLOD3,SERPINH1"
1475029	7	"Reversible hydration of carbon dioxide"	"CA1,CA13,CA2,CA3,CA4,CA5B,CA9"
1480926	11	"O2/CO2 exchange in erythrocytes"	"AQP1,CA1,CA2,CA4,CYB5R1,CYB5R2,CYB5R4,LOC100855540,LOC100855558,RHAG,SLC4A1"
1482788	9	"Acyl chain remodelling of PC"	"LPCAT2,PLA2G1B,PLA2G2E,PLA2G3,PLA2G4A,PLA2G5,PLA2G6,PLBD1,TMEM86B"
1482798	1	"Acyl chain remodeling of CL"	"PLA2G4A"
1482801	6	"Acyl chain remodelling of PS"	"OSBPL10,OSBPL8,PLA2G1B,PLA2G2E,PLA2G4A,PLA2G5"
1482839	8	"Acyl chain remodelling of PE"	"PLA2G1B,PLA2G2E,PLA2G3,PLA2G4A,PLA2G5,PLA2G6,PLAAT1,PLBD1"
1482883	2	"Acyl chain remodeling of DAG and TAG"	"AWAT2,DGAT1"
1482922	5	"Acyl chain remodelling of PI"	"PLA2G1B,PLA2G2E,PLA2G4A,PLA2G5,PLBD1"
1482925	7	"Acyl chain remodelling of PG"	"CRLS1,LPGAT1,PLA2G1B,PLA2G2E,PLA2G3,PLA2G4A,PLA2G5"
1483076	1	"Synthesis of CL"	"CRLS1"
1483101	1	"Synthesis of PS"	"PTDSS2"
1483115	3	"Hydrolysis of LPC"	"PLA2G15,PLA2G4A,PLBD1"
1483166	15	"Synthesis of PA"	"ACP6,AGPAT1,AGPAT2,AGPAT4,DDHD1,GNPAT,GPAM,GPAT3,GPD1,LIPH,MIGA1,PLA2G1B,PLA2G2E,PLA2G4A,PLA2G5"
1483191	10	"Synthesis of PC"	"CEPT1,CSNK2A1,CSNK2A2,LPIN1,PCYT1A,PEMT,SLC44A2,SLC44A4,SLC44A5,STARD7"
1483206	46	"Glycerophospholipid biosynthesis"	"ACP6,AGK,AGPAT1,AGPAT2,AGPAT4,AWAT2,CDS1,CEPT1,CPNE1,CPNE6,CPNE7,CRLS1,CSNK2A1,CSNK2A2,DDHD1,DGAT1,GNPAT,GPAM,GPAT3,GPD1,LIPH,LPCAT2,LPGAT1,LPIN1,MIGA1,OSBPL10,OSBPL8,PCYT1A,PEMT,PITPNM1,PITPNM2,PLA2G15,PLA2G1B,PLA2G2E,PLA2G3,PLA2G4A,PLA2G5,PLA2G6,PLAAT1,PLBD1,PTDSS2,SLC44A2,SLC44A4,SLC44A5,STARD7,TMEM86B"
1483213	2	"Synthesis of PE"	"CEPT1,LPIN1"
1483226	3	"Synthesis of PI"	"CDS1,PITPNM1,PITPNM2"
1483249	21	"Inositol phosphate metabolism"	"IMPA1,INPP1,INPP5J,INPPL1,IP6K2,IP6K3,IPPK,ITPK1,ITPKB,LOC491890,MINPP1,NUDT11,NUDT3,NUDT4,PLCB3,PLCB4,PLCD4,PLCG2,PLCH1,PPIP5K1,PPIP5K2"
1483255	38	"PI Metabolism"	"BMX,ENPP6,FIG4,GDE1,INPP5E,INPP5J,INPP5K,INPPL1,LOC100856339,MTMR14,MTMR3,MTMR6,MTMR7,MTMR9,PI4K2A,PIK3C3,PIK3CA,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R4,PIK3R5,PIK3R6,PIP4K2A,PIP4K2B,PIP5K1A,PIP5K1B,PLEKHA1,PLEKHA2,PLEKHA5,PLEKHA8,PTPN13,RAB14,RAB4A,RAB5A,TNFAIP8,VAC14"
