"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0035497"	6	"cAMP response element binding"	"Interacting selectively and non-covalently with the cyclic AMP response element (CRE), a short palindrome-containing sequence found in the promoters of genes whose expression is regulated in response to cyclic AMP."	"ATF6,ATF6B,CREB3,CREB3L3,CREB3L4,E4F1"
"GO:0035500"	1	"MH2 domain binding"	"Interacting selectively and non-covalently with the MH2 (MAD homology 2) domain of a protein. The MH2 domain is found at the carboxy terminus of MAD related proteins such as Smads. The MH2 domain mediates interaction with a wide variety of proteins and provides specificity and selectivity to Smad function and also is critical for mediating interactions in Smad oligomers."	"DDX5"
"GO:0035515"	2	"oxidative RNA demethylase activity"	"Catalysis of the removal of a methyl group from one or more nucleosides within a RNA molecule involving the oxidation (i.e. electron loss) of one or more atoms."	"FTO,JMJD6"
"GO:0035516"	2	"oxidative DNA demethylase activity"	"Catalysis of the removal of the methyl group from one or more nucleotides within a DNA molecule involving the oxidation (i.e. electron loss) of one or more atoms."	"ALKBH4,FTO"
"GO:0035529"	1	"NADH pyrophosphatase activity"	"Catalysis of the reaction: NADH + H2O = AMP + NMNH + 2 H+."	"ITPA"
"GO:0035539"	1	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"	"Catalysis of the reaction: 8-oxo-7,8-dihydrodeoxyguanosine-triphosphate + H2O = 8-oxo-7,8-dihydrodeoxyguanosine phosphate + diphosphate. 8-oxo-7,8-dihydrodeoxyguanosine-triphosphate, or 8-oxo-dGTP, is the oxidised form of the free guanine nucleotide and can act as a potent mutagenic substrate for DNA synthesis causing transversion mutations. 8-oxo-dGTPase hydrolyses 8-oxo-dGTP to its monophosphate form to prevent the misincorporation of 8-oxo-dGTP into cellular DNA."	"NUDT1"
"GO:0035575"	1	"histone demethylase activity (H4-K20 specific)"	"Catalysis of the reaction: histone H4 N6-methyl-L-lysine (position 20) + 2-oxoglutarate + O2 = histone H4 L-lysine (position 20) + succinate + formaldehyde + CO2. This reaction is the removal of a methyl group from lysine at position 20 of the histone H4 protein."	"KDM7A"
"GO:0035591"	15	"signaling adaptor activity"	"The binding activity of a molecule that brings together two or more molecules in a signaling pathway, permitting those molecules to function in a coordinated way. Adaptor molecules themselves do not have catalytic activity."	"A0A5F4D2T2,ABI1,AFAP1L2,BLNK,CDC42SE2,DAB2IP,EPS8,FCRL2,KHDRBS1,MAVS,RACK1,SARM1,SH2B1,SLA2,STAP2"
"GO:0035594"	1	"ganglioside binding"	"Interacting selectively and non-covalently with a ganglioside, a ceramide oligosaccharide carrying in addition to other sugar residues, one or more sialic acid residues."	"CLIP3"
"GO:0035598"	1	"N6-threonylcarbomyladenosine methylthiotransferase activity"	"Catalysis of the methylthiolation (-SCH3 addition) at the C2 of the adenosine ring of N6-threonylcarbomyladenosine (t6A) in tRNA, to form 2-methylthio-N6-threonylcarbamoyladenosine (ms2t6A)."	"CDKAL1"
"GO:0035605"	1	"peptidyl-cysteine S-nitrosylase activity"	"Catalysis of the transfer of a nitric oxide (NO) group to a sulphur atom within a cysteine residue of a protein."	"GAPDH"
"GO:0035612"	6	"AP-2 adaptor complex binding"	"Interacting selectively and non-covalently with the AP-2 adaptor complex. The AP-2 adaptor complex is a heterotetrameric AP-type membrane coat adaptor complex that consists of alpha, beta2, mu2 and sigma2 subunits and links clathrin to the membrane surface of a vesicle. In at least humans, the AP-2 complex can be heterogeneric due to the existence of multiple subunit isoforms encoded by different alpha genes (alphaA and alphaC)."	"AAK1,HIP1,LDLRAP1,LMBRD1,SIDT2,TBC1D5"
"GO:0035613"	11	"RNA stem-loop binding"	"Interacting selectively and non-covalently with a stem-loop in an RNA molecule. An RNA stem-loop is a secondary RNA structure consisting of a double-stranded RNA (dsRNA) stem and a terminal loop."	"CSDE1,DAZAP1,DDX3X,DHX9,EPRS1,FMR1,LARP6,METTL16,MYH10,RC3H2,ZC3H12A"
"GO:0035615"	5	"clathrin adaptor activity"	"The binding activity of a molecule that brings together clathrin and one or more other molecules, permitting them to function in a coordinated way."	"AP2A1,AP2A2,AP2S1,DAB2,LDLRAP1"
"GO:0035643"	1	"L-DOPA receptor activity"	"Combining with L-DOPA to initiate a change in cell activity. L-DOPA is the modified amino acid (2S)-2-amino-3-(3,4-dihydroxyphenyl) propanoic acid, and is the precursor to dopamine, norepinephrine (noradrenaline) and epinephrine."	"GPR143"
"GO:0035650"	3	"AP-1 adaptor complex binding"	"Interacting selectively and non-covalently with the AP-1 adaptor complex. The AP-1 adaptor complex is a heterotetrameric AP-type membrane coat adaptor complex that consists of beta1, gamma, mu1 and sigma1 subunits and links clathrin to the membrane surface of a vesicle. In at least humans, the AP-1 complex can be heterogeneric due to the existence of multiple subunit isoforms encoded by different genes (gamma1 and gamma2, mu1A and mu1B, and sigma1A, sigma1B and sigma1C)."	"LDLRAP1,RAB32,SIDT2"
"GO:0035651"	2	"AP-3 adaptor complex binding"	"Interacting selectively and non-covalently with the AP-3 adaptor complex. The AP-3 adaptor complex is a heterotetrameric AP-type membrane coat adaptor complex that consists of beta3, delta, mu3 and sigma3 subunits and is found associated with endosomal membranes. In at least humans, the AP-3 complex can be heterogeneric due to the existence of multiple subunit isoforms encoded by different genes (beta3A and beta3B, mu3A and mu3B, and sigma3A and sigma3B)."	"PI4K2A,RAB32"
"GO:0035662"	1	"Toll-like receptor 4 binding"	"Interacting selectively and non-covalently with a Toll-like 4 protein, a pattern recognition receptor that binds bacterial lipopolysaccharide (LPS) to initiate an innate immune response."	"LY96"
"GO:0035715"	1	"chemokine (C-C motif) ligand 2 binding"	"Interacting selectively and non-covalently with chemokine (C-C motif) ligand 2."	"CCR2"
"GO:0035716"	1	"chemokine (C-C motif) ligand 12 binding"	"Interacting selectively and non-covalently with chemokine (C-C motif) ligand 12."	"CCR2"
"GO:0035717"	2	"chemokine (C-C motif) ligand 7 binding"	"Interacting selectively and non-covalently with chemokine (C-C motif) ligand 7."	"CCR1,CCR2"
"GO:0035718"	2	"macrophage migration inhibitory factor binding"	"Interacting selectively and non-covalently with the cytokine, macrophage migration inhibitory factor."	"CD74,COPS5"
"GO:0035727"	6	"lysophosphatidic acid binding"	"Interacting selectively and non-covalently with lysophosphatidic acid (LPA), a phospholipid derivative that acts as a potent mitogen due to its activation of high-affinity G protein-coupled receptors."	"CLN6,LPAR1,LPAR4,PNPLA3,TPP1,VIL1"
"GO:0035755"	2	"cardiolipin hydrolase activity"	"Catalysis of the hydrolysis of cardiolipin (1,3-bis(3-phosphatidyl)glycerol) to form phosphatidic acid (PA)."	"PLD6,PNPLA8"
"GO:0035798"	1	"2-alkenal reductase (NADP+) activity"	"Catalysis of the reaction: n-alkanal + NADP+ = alk-2-enal + NADPH + H+."	"PTGR1"
"GO:0035800"	2	"deubiquitinase activator activity"	"Increases the activity of deubiquitinase, an enzyme that catalyzes the hydrolysis of various forms of polymeric ubiquitin sequences."	"TANK,VCP"
"GO:0035804"	2	"structural constituent of egg coat"	"The action of a molecule that contributes to the structural integrity of an egg coat. An egg coat is a specialized extracellular matrix that surrounds the ovum of animals. The egg coat provides structural support and can play an essential role in oogenesis, fertilization and early development."	"ZP2,ZP3"
"GO:0035851"	1	"Krueppel-associated box domain binding"	"Interacting selectively and non-covalently with a Krueppel-associated box (KRAB) domain of a protein. The approximately 75 amino acid KRAB domain is enriched in charged amino acids, and is found in the N-terminal regions of many zinc finger-containing transcription factors."	"HDAC1"
"GO:0035877"	1	"death effector domain binding"	"Interacting selectively and non-covalently with a DED domain (death effector domain) of a protein, a homotypic protein interaction module composed of a bundle of six alpha-helices that is related in structure to the death domain (DD)."	"NOL3"
"GO:0035925"	17	"mRNA 3'-UTR AU-rich region binding"	"Interacting selectively and non-covalently with a region containing frequent adenine and uridine bases within the 3' untranslated region of a mRNA molecule."	"APOBEC1,CPSF1,DHX36,ELAVL3,ELAVL4,EXOSC4,EXOSC9,HNRNPA0,ILF3,MEX3D,RBMS3,TIA1,TIAL1,ZC3H12A,ZFP36,ZFP36L1,ZFP36L2"
"GO:0036002"	5	"pre-mRNA binding"	"Interacting selectively and non-covalently with pre-messenger RNA (pre-mRNA), an intermediate molecule between DNA and protein that may contain introns and, at least in part, encodes one or more proteins. Introns are removed from pre-mRNA to form a mRNA molecule."	"CELF1,CELF4,DDX5,HNRNPA1,SRSF2"
"GO:0036004"	1	"GAF domain binding"	"Interacting selectively and non-covalently with the GAF domain of a protein."	"AIP"
"GO:0036009"	1	"protein-glutamine N-methyltransferase activity"	"Catalysis of the reaction: S-adenosyl-L-methionine + protein L-glutamine = S-adenosyl-L-homocysteine + protein N-methyl-L-glutamine."	"N6AMT1"
"GO:0036033"	4	"mediator complex binding"	"Interacting selectively and non-covalently with a mediator complex. The mediator complex is a protein complex that interacts with the carboxy-terminal domain of the largest subunit of RNA polymerase II and plays an active role in transducing the signal from a transcription factor to the transcriptional machinery. The Saccharomyces complex contains several identifiable subcomplexes: a head domain comprising Srb2, -4, and -5, Med6, -8, and -11, and Rox3 proteins; a middle domain comprising Med1, -4, and -7, Nut1 and -2, Cse2, Rgr1, Soh1, and Srb7 proteins; a tail consisting of Gal11p, Med2p, Pgd1p, and Sin4p; and a regulatory subcomplex comprising Ssn2, -3, and -8, and Srb8 proteins. Metazoan mediator complexes have similar modular structures and include homologs of yeast Srb and Med proteins."	"GLI3,NIPBL,SMC1A,SMC3"
"GO:0036041"	2	"long-chain fatty acid binding"	"Interacting selectively and non-covalently with a long-chain fatty acid. A long-chain fatty acid is a fatty acid with a chain length between C13 and C22."	"F1PHE2,UCP1"
"GO:0036042"	3	"long-chain fatty acyl-CoA binding"	"Interacting selectively and non-covalently with a long-chain fatty acyl-CoA. A long-chain fatty acyl-CoA is any derivative of coenzyme A in which the sulfhydryl group is in a thioester linkage with a long-chain fatty-acyl group. Long-chain fatty-acyl-CoAs have chain lengths of C13 or more."	"ACOT7,PNPLA3,SCP2"
"GO:0036054"	1	"protein-malonyllysine demalonylase activity"	"Catalysis of the reaction: protein-malonyllysine + H2O => protein-lysine + malonate. This reaction is the removal of a malonyl group (CO-CH2-CO) from a malonylated lysine residue of a protein or peptide."	"SIRT5"
"GO:0036055"	1	"protein-succinyllysine desuccinylase activity"	"Catalysis of the reaction: protein-succinyllysine + H2O => protein-lysine + succinate. This reaction is the removal of a succinyl group (CO-CH2-CH2-CO) from a succinylated lysine residue of a protein or peptide."	"SIRT5"
"GO:0036094"	16	"small molecule binding"	"Interacting selectively and non-covalently with a small molecule, any low molecular weight, monomeric, non-encoded molecule."	"DCAF15,F1PE45,H2B3G5,LCN10,LCN12,LCN15,LCN2,LCN6,LCN9,LCNL1,LOC100688842,LOC102154510,O18873,O18874,OBP2B,PTGDS"
"GO:0036105"	1	"peroxisome membrane class-1 targeting sequence binding"	"Interacting selectively and non-covalently with a class I peroxisomal membrane targeting sequence, any of several sequences of amino acids within a protein that can act as a signal for the localization of the protein into the peroxisome membrane in a PEX19-dependent manner."	"PEX19"
"GO:0036121"	1	"double-stranded DNA-dependent ATP-dependent DNA helicase activity"	"Catalysis of the reaction: ATP + H2O = ADP + phosphate, in the presence of double-stranded DNA; drives the unwinding of a DNA helix."	"CHD3"
"GO:0036122"	11	"BMP binding"	"Interacting selectively and non-covalently with a member of the bone morphogenetic protein (BMP) family."	"BMPR1A,BMPR1B,BMPR2,CER1,COMP,ENG,GDF5,HJV,NBL1,SOSTDC1,TCAP"
"GO:0036132"	3	"13-prostaglandin reductase activity"	"Catalysis of the reaction: 15-keto-prostaglandin + NAD(P)H + H+ -> 13,14-dihydro-15-keto-prostaglandin + NAD(P)+. This reaction is the reduction of 15-keto-prostaglandin."	"PTGR1,PTGR2,ZADH2"
"GO:0036134"	1	"12-hydroxyheptadecatrienoic acid synthase activity"	"Catalysis of the reaction: prostaglandin H2 = 12-hydroxyheptadecatrienoic acid (HHT) + malonaldehyde (MDA)."	"PTGES2"
"GO:0036143"	1	"kringle domain binding"	"Interacting selectively and non-covalently with a kringle domain. Kringle domains are protein domains that fold into large loops stabilized by 3 disulfide linkages, and are important in protein-protein interactions with blood coagulation factors."	"CLEC3B"
"GO:0036218"	1	"dTTP diphosphatase activity"	"Catalysis of the reaction: dTTP + H2O = dTMP + diphosphate."	"ITPA"
"GO:0036310"	5	"annealing helicase activity"	"Catalysis of the ATP-dependent rewinding of single-stranded DNA (ssDNA) to reform base pairs between strands. Often acts on ssDNA bubbles bound by replication protein A (RPA)."	"BLM,RAD54L,RECQL,SMARCAL1,ZRANB3"
"GO:0036312"	6	"phosphatidylinositol 3-kinase regulatory subunit binding"	"Interacting selectively and non-covalently with a regulatory subunit of phosphatidylinositol 3-kinase. The regulatory subunit associates with the catalytic subunit to regulate both its activity and subcellular location."	"DAB2IP,FAM83A,FAM83B,FBXL2,PIK3R1,PIK3R2"
"GO:0036313"	3	"phosphatidylinositol 3-kinase catalytic subunit binding"	"Interacting selectively and non-covalently with the catalytic subunit of a phosphatidylinositol 3-kinase. The catalytic subunit catalyzes the addition of a phosphate group to an inositol lipid at the 3' position of the inositol ring."	"FAM83B,GSN,PIK3IP1"
"GO:0036332"	1	"placental growth factor-activated receptor activity"	"Combining with placental growth factor (PlGF) and transmitting the signal across the plasma membrane to initiate a change in cell activity."	"FLT1"
"GO:0036374"	2	"glutathione hydrolase activity"	"Catalysis of the reaction: glutathione + H2O = L-cysteinylglycine + L-glutamate."	"GGT1,GGT5"
"GO:0036384"	2	"cytidine diphosphatase activity"	"Catalysis of the reaction: CDP + H2O = CMP + phosphate."	"ENTPD4,ENTPD6"
"GO:0036402"	8	"proteasome-activating ATPase activity"	"Catalysis of the reaction: ATP + H2O = ADP + phosphate, which promotes unfolding of protein substrates, and channel opening of the core proteasome."	"A0A5F4CPM5,J9NWA6,LOC100687259,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6"
"GO:0036403"	1	"arachidonate 8(S)-lipoxygenase activity"	"Catalysis of the reaction: arachidonate + O(2) = (5Z,8S,9E,11Z,14Z)-8-hydroperoxyicosa-5,9,11,14-tetraenoate."	"ALOX15B"
"GO:0036424"	1	"L-phosphoserine phosphatase activity"	"Catalysis of the reaction: O-phospho-L-serine + H2O <=> L-serine + phosphate."	"PSPH"
"GO:0036425"	1	"D-phosphoserine phosphatase activity"	"Catalysis of the reaction: O-phospho-D-serine + H2O <=> L-serine + phosphate."	"PSPH"
"GO:0036430"	1	"CMP kinase activity"	"Catalysis of the reaction: ATP + CMP = ADP + CDP."	"CMPK1"
"GO:0036431"	1	"dCMP kinase activity"	"Catalysis of the reaction: ATP + dCMP = ADP + dCDP."	"CMPK1"
"GO:0036435"	8	"K48-linked polyubiquitin modification-dependent protein binding"	"Interacting selectively and non-covalently with a protein upon poly-ubiquitination formed by linkages between lysine residues at position 48 in the target protein."	"IKBKE,MINDY1,MINDY2,UBQLN4,UBXN1,UFD1,VCP,ZFAND2B"
"GO:0036458"	1	"hepatocyte growth factor binding"	"Interacting selectively and non-covalently with a hepatocyte growth factor."	"SRPX2"
"GO:0036461"	1	"BLOC-2 complex binding"	"Interacting selectively and non-covalently with a BLOC-2 complex, a protein complex required for the biogenesis of specialized organelles of the endosomal-lysosomal system, such as melanosomes and platelet dense granules."	"RAB32"
"GO:0036468"	1	"L-dopa decarboxylase activity"	"Catalysis of the reaction: L-dopa + H+ = CO2 + dopamine."	"DDC"
"GO:0036479"	1	"peroxidase inhibitor activity"	"Interacts with, and stops, prevents or reduces the activity of a peroxidase."	"LRRK2"
"GO:0036487"	1	"nitric-oxide synthase inhibitor activity"	"Interacts with, and stops, prevents or reduces the activity of nitric oxide synthase."	"ATP2B4"
"GO:0036505"	1	"prosaposin receptor activity"	"Combining with prosaposin to initiate a change in cell activity. Prosaposin is the glycoprotein precursor of four cleavage products (saposins A, B, C and D)."	"GPR37L1"
"GO:0038021"	1	"leptin receptor activity"	"Combining with the fat-cell specific hormone leptin and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."	"LEPR"
"GO:0038023"	41	"signaling receptor activity"	"Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."	"A0A5F4DD81,AGER,AMFR,ANTXR2,ANTXRL,ATP6AP2,ATRN,CD244,CD40,CD48,CD7,CXCR3,GFRA2,IGF2R,ITGB1,ITGB2,ITGB5,ITGB6,ITGB7,ITGB8,JMJD6,NECTIN1,NEO1,NOTCH1,NOTCH2,NOTCH3,NOTCH4,PEAR1,PLA2R1,PPARA,PRNP,PROCR,PRTG,RTN4RL1,SIGMAR1,SLAMF1,STRA6,TNFRSF13C,TNFRSF17,TREM1,TSHR"
