"id"	"geneNum"	"description"	"gene"
"cfa04912"	86	"GnRH signaling pathway"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ATF4,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CDC42,CGA,EGFR,EGR1,ELK1,FSHB,GNA11,GNAQ,GNAS,GNRH1,GNRHR,GRB2,HBEGF,HRAS,ITPR1,ITPR2,ITPR3,JUN,KRAS,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K1,MAP3K2,MAP3K3,MAP3K4,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK7,MAPK8,MAPK9,MMP14,MMP2,NRAS,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLCB1,PLCB2,PLCB3,PLCB4,PLD1,PLD2,PRKACA,PRKACB,PRKCA,PRKCB,PRKCD,PTK2B,RAF1,SOS2,SRC"
"cfa04913"	44	"Ovarian steroidogenesis"	"ACOT4,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKR1C3,ALOX5,BMP15,BMP6,CGA,CYP11A1,CYP17A1,CYP19A1,CYP1A1,CYP1B1,CYP2J2,FSHB,FSHR,GNAS,HSD17B1,HSD17B2,HSD17B7,HSD3B2,IGF1,IGF1R,INS,INSR,LDLR,LHCGR,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PRKACA,PRKACB,PTGS2,SCARB1,STAR"
"cfa04914"	86	"Progesterone-mediated oocyte maturation"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT2,AKT3,ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC15,ANAPC16,ANAPC2,ANAPC4,ANAPC5,ANAPC7,ARAF,AURKA,BRAF,BUB1,CCNA1,CCNA2,CCNB1,CCNB2,CCNB3,CDC16,CDC23,CDC25A,CDC25B,CDC25C,CDC26,CDC27,CDK1,CDK2,CPEB1,CPEB2,CPEB3,CPEB4,FZR1,GNAI1,GNAI2,GNAI3,HSP90AA1,HSP90AB1,IGF1,IGF1R,INS,KIF22,KRAS,MAD1L1,MAD2L2,MAP2K1,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MOS,PDE3B,PGR,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PKMYT1,PLK1,PRKACA,PRKACB,RAF1,RPS6KA1,RPS6KA2,RPS6KA6,SPDYA,SPDYC,STK10"
"cfa04915"	132	"Estrogen signaling pathway"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT2,AKT3,ATF2,ATF4,ATF6B,BCL2,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CTSD,EBAG9,EGFR,ESR1,ESR2,FKBP4,FKBP5,FOS,GABBR1,GABBR2,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GPER1,GRB2,GRM1,HBEGF,HRAS,HSP70,HSP90AA1,HSP90AB1,HSP90B1,HSPA2,HSPA8,ITPR1,ITPR2,ITPR3,JUN,KCNJ3,KCNJ5,KCNJ6,KCNJ9,KRAS,KRT10,KRT12,KRT13,KRT14,KRT15,KRT16,KRT17,KRT18,KRT19,KRT20,KRT23,KRT24,KRT25,KRT26,KRT27,KRT28,KRT31,KRT32,KRT33A,KRT33B,KRT34,KRT35,KRT36,KRT37,KRT38,KRT39,KRT40,KRT41,KRT42,KRT9,MAP2K1,MAP2K2,MAPK1,MAPK3,MMP2,MMP9,NCOA1,NCOA2,NCOA3,NOS3,NRAS,OPRM1,PGR,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB1,PLCB2,PLCB3,PLCB4,POMC,PRKACA,PRKACB,PRKCD,RAF1,RARA,SHC1,SHC2,SHC3,SHC4,SOS2,SP1,SRC,TFF1,TGFA"
"cfa04916"	98	"Melanogenesis"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ASIP,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREBBP,CTNNB1,DCT,DVL1,DVL2,DVL3,EDN1,EDNRB,EP300,FZD1,FZD10,FZD2,FZD3,FZD4,FZD6,FZD7,FZD8,FZD9,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GSK3B,HRAS,KIT,KITLG,KRAS,LEF1,MAP2K1,MAP2K2,MAPK1,MAPK3,MC1R,MITF,NRAS,PLCB1,PLCB2,PLCB3,PLCB4,POMC,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,RAF1,TCF7,TCF7L1,TCF7L2,TYR,TYRP1,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B"
"cfa04917"	67	"Prolactin signaling pathway"	"AKT1,AKT2,AKT3,CCND1,CCND2,CGA,CISH,CSN2,CYP17A1,ELF5,ESR1,ESR2,FOS,FOXO3,GALT,GCK,GRB2,GSK3B,HRAS,INS,IRF1,JAK2,KRAS,LHCGR,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,NFKB1,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRL,PRLR,RAF1,RELA,SHC1,SHC2,SHC3,SHC4,SLC2A2,SOCS1,SOCS2,SOCS3,SOCS4,SOCS5,SOCS6,SOCS7,SOS2,SRC,STAT1,STAT3,STAT5A,STAT5B,TH,TNFRSF11A,TNFSF11"
"cfa04918"	72	"Thyroid hormone synthesis"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ALB,ASGR2,ATF2,ATF4,ATF6B,ATP1A1,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,ATP1B4,CANX,CGA,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,DUOX1,DUOX2,DUOXA2,FXYD2,GNAQ,GNAS,GPX1,GPX2,GPX3,GPX5,GPX6,GPX7,GPX8,GSR,HSP90B1,HSPA5,ITPR1,ITPR2,ITPR3,IYD,LRP2,PAX8,PDIA4,PLCB1,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,SERPINA7,SLC26A4,SLC5A5,TG,TPO,TSHB,TSHR,TTF1,TTF2,TTR"
"cfa04919"	117	"Thyroid hormone signaling pathway"	"ACTB,ACTG1,AKT1,AKT2,AKT3,ATP1A1,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,ATP1B4,ATP2A1,ATP2A2,ATP2A3,BAD,BMP4,CASP9,CCND1,CREBBP,CTNNB1,DIO1,DIO2,DIO3,EP300,ESR1,FOXO1,FXYD2,GATA4,GSK3B,HDAC1,HDAC2,HDAC3,HIF1A,HRAS,ITGAV,ITGB3,KAT2A,KAT2B,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MDM2,MED1,MED12,MED12L,MED13,MED13L,MED14,MED16,MED17,MED24,MED27,MED30,MED4,MTOR,MYC,MYH7,NCOA1,NCOA2,NCOA3,NCOR1,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NRAS,PDPK1,PFKFB2,PFKL,PFKM,PFKP,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCZ1,PLN,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,RAF1,RCAN1,RCAN2,RHEB,RXRA,RXRB,RXRG,SIN3A,SLC16A10,SLC16A2,SLC2A1,SLC9A1,SLCO1C1,SRC,STAT1,TBC1D4,THRA,THRB,TP53,TSC2,WNT4"
"cfa04920"	68	"Adipocytokine signaling pathway"	"ACACB,ACSBG1,ACSBG2,ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,ADIPOQ,ADIPOR1,ADIPOR2,AGRP,AKT1,AKT2,AKT3,CAMKK2,CD36,CHUK,CPT1A,CPT1B,CPT1C,G6PC1,G6PC2,G6PC3,IKBKB,IRS1,IRS2,IRS4,JAK2,LEP,LEPR,MAPK10,MAPK8,MAPK9,MTOR,NFKB1,NFKBIA,NFKBIB,NFKBIE,NPY,PCK1,PCK2,POMC,PPARA,PPARGC1A,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,PRKCQ,PTPN11,RELA,RXRA,RXRB,RXRG,SLC2A1,SLC2A4,SOCS3,STAT3,STK11,TNF,TNFRSF1A,TNFRSF1B,TRADD,TRAF2"
"cfa04921"	148	"Oxytocin signaling pathway"	"ACTB,ACTG1,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG3,CACNG4,CACNG5,CACNG6,CACNG7,CACNG8,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK2,CCND1,CD38,CDKN1A,EEF2,EEF2K,EGFR,ELK1,FOS,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GUCY1A1,GUCY1A2,GUCY1B1,HRAS,ITPR1,ITPR2,ITPR3,JUN,KCNJ12,KCNJ14,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,KRAS,MAP2K1,MAP2K2,MAP2K5,MAPK1,MAPK3,MAPK7,MEF2C,MYL6,MYL6B,MYL9,MYLK,MYLK2,MYLK3,NFATC1,NFATC2,NFATC3,NFATC4,NOS3,NPPA,NPR1,NPR2,NRAS,OXT,OXTR,PIK3CG,PIK3R5,PIK3R6,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLCB1,PLCB2,PLCB3,PLCB4,PPP1CA,PPP1CB,PPP1CC,PPP1R12A,PPP1R12B,PPP1R12C,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAG3,PRKCA,PRKCB,PRKCG,PTGS2,RAF1,RCAN1,RGS2,RHOA,ROCK1,ROCK2,RYR1,RYR2,RYR3,SRC,TRPM2"
"cfa04922"	99	"Glucagon signaling pathway"	"ACACA,ACACB,ADCY2,AKT1,AKT2,AKT3,ATF2,ATF4,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CPT1A,CPT1B,CPT1C,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,CRTC2,EP300,FBP1,FBP2,FOXO1,G6PC1,G6PC2,G6PC3,GCG,GCGR,GCK,GNAQ,GNAS,GYS1,GYS2,ITPR1,ITPR2,ITPR3,LDHA,LDHAL6B,LDHB,LDHC,PCK1,PCK2,PDE3B,PDHA2,PDHB,PFKFB1,PFKL,PFKM,PFKP,PGAM1,PGAM2,PHKA1,PHKB,PHKG1,PHKG2,PKM,PLCB1,PLCB2,PLCB3,PLCB4,PPARA,PPARGC1A,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PPP4C,PPP4R3A,PPP4R3B,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAG3,PRMT1,PYGB,PYGL,PYGM,SIK1,SIK2,SIRT1,SLC2A1,SLC2A2"
"cfa04923"	54	"Regulation of lipolysis in adipocytes"	"ABHD5,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADORA1,ADRB1,ADRB2,ADRB3,AKT1,AKT2,AKT3,AQP7,CGA,CIDEC,FABP4,GNAI1,GNAI2,GNAI3,GNAS,INS,INSR,IRS1,IRS2,IRS4,LIPE,MGLL,NPPA,NPR1,NPY,NPY1R,PDE3B,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLAAT3,PLIN1,PNPLA2,PRKACA,PRKACB,PRKG1,PRKG2,PTGER3,PTGS1,PTGS2,TSHB,TSHR"
"cfa04924"	67	"Renin secretion"	"ACE,ADCY5,ADCY6,ADCYAP1,ADCYAP1R1,ADORA1,ADRB1,ADRB2,ADRB3,AGT,AGTR1,AQP1,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CLCA1,CLCA2,CLCA4,CREB1,CTSB,EDN1,EDN2,EDN3,EDNRA,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,GUCY1A1,GUCY1A2,GUCY1B1,ITPR1,ITPR2,ITPR3,KCNJ2,KCNMA1,NPPA,NPR1,ORAI1,PDE1A,PDE1B,PDE1C,PDE3A,PDE3B,PLCB1,PLCB2,PLCB3,PLCB4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKG2,PTGER2,PTGER4,REN"
"cfa04925"	93	"Aldosterone synthesis and secretion"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AGT,AGTR1,ATF1,ATF2,ATF4,ATF6B,ATP1A1,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,ATP1B4,ATP2B1,ATP2B2,ATP2B3,ATP2B4,CACNA1C,CACNA1D,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP11A1,CYP21A2,DAGLA,DAGLB,GNA11,GNAQ,GNAS,HSD3B2,ITPR1,ITPR2,ITPR3,KCNJ5,KCNK3,KCNK9,LDLR,LIPE,MC2R,NPPA,NPR1,NR4A1,NR4A2,ORAI1,PDE2A,PLCB1,PLCB2,PLCB3,PLCB4,POMC,PRKACA,PRKACB,PRKCA,PRKCB,PRKCE,PRKCG,PRKD1,PRKD2,PRKD3,SCARB1,STAR"
"cfa04926"	125	"Relaxin signaling pathway"	"ACTA2,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT2,AKT3,ARRB1,ARRB2,ATF2,ATF4,ATF6B,COL1A1,COL1A2,COL3A1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,EDN1,EDNRB,EGFR,FOS,GNA15,GNAI1,GNAI2,GNAI3,GNAO1,GNAS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG14,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,GRB2,HRAS,INSL3,INSL5,JUN,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP2K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MMP1,MMP13,MMP2,MMP9,NFKB1,NFKBIA,NOS1,NOS2,NOS3,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB1,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKCA,PRKCZ,RAF1,RELA,RLN2,RLN3,RXFP1,RXFP2,RXFP3,SHC1,SHC2,SHC3,SHC4,SMAD2,SOS2,SRC,TGFB1,TGFBR1,TGFBR2,VEGFA,VEGFB,VEGFC,VEGFD"
"cfa04927"	63	"Cortisol synthesis and secretion"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AGT,AGTR1,ATF2,ATF4,ATF6B,CACNA1C,CACNA1D,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP11A1,CYP11B2,CYP17A1,CYP21A2,GNA11,GNAQ,GNAS,HSD3B2,ITPR1,ITPR2,ITPR3,KCNA4,KCNK2,KCNK3,LDLR,MC2R,MRAP,NCEH1,NR0B1,NR4A1,NR5A1,ORAI1,PBX1,PDE8A,PDE8B,PLCB1,PLCB2,PLCB3,PLCB4,POMC,PRKACA,PRKACB,SCARB1,SP1,STAR"
"cfa04928"	105	"Parathyroid hormone synthesis, secretion and action"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKAP13,ARAF,ARHGEF1,ARHGEF11,ARRB1,ARRB2,ATF2,ATF4,ATF6B,BCL2,BGLAP,BRAF,CASR,CDKN1A,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP24A1,CYP27B1,EGFR,EGR1,FGF23,FGFR1,FOS,GATA3,GCM1,GCM2,GNA11,GNA12,GNA13,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,HBEGF,ITPR1,ITPR2,ITPR3,JUND,KL,LRP5,LRP6,MAFB,MAP2K1,MAPK1,MAPK3,MEF2A,MEF2C,MEF2D,MMP13,MMP14,MMP15,MMP16,MMP17,MMP24,MMP25,NACA,NR4A2,PDE4A,PDE4B,PDE4C,PDE4D,PLCB1,PLCB2,PLCB3,PLCB4,PLD1,PLD2,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,PTH,PTH1R,PTHLH,RAF1,RHOA,RUNX2,RXRA,RXRB,RXRG,SLC34A1,SLC34A2,SLC34A3,SLC9A3R1,SOST,SP1,TNFSF11,TRPV5,VDR"
"cfa04929"	61	"GnRH secretion"	"AKT1,AKT2,AKT3,ARRB1,ARRB2,CACNA1C,CACNA1D,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CGA,ESR2,GABBR1,GABBR2,GNA11,GNAQ,GNRH1,GPER1,HCN1,HCN2,HCN3,HRAS,ITPR1,ITPR2,ITPR3,KCNJ11,KCNJ3,KCNJ5,KCNJ6,KCNJ9,KCNN1,KCNN2,KCNN3,KCNN4,KISS1,KISS1R,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCG,RAF1,SPP1,TRPC1,TRPC4,TRPC5"
"cfa04930"	45	"Type II diabetes mellitus"	"ABCC8,ADIPOQ,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CACNA1E,CACNA1G,GCK,HK1,HK2,HK3,HKDC1,IKBKB,INS,INSR,IRS1,IRS2,IRS4,KCNJ11,MAFA,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MTOR,PDX1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PKLR,PKM,PRKCD,PRKCE,PRKCZ,SLC2A2,SLC2A4,SOCS1,SOCS2,SOCS3,SOCS4,TNF"
"cfa04931"	106	"Insulin resistance"	"ACACB,AGT,AKT1,AKT2,AKT3,CD36,CPT1A,CPT1B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CRTC2,FOXO1,G6PC1,G6PC2,G6PC3,GFPT1,GFPT2,GSK3B,GYS1,GYS2,IKBKB,IL6,INS,INSR,IRS1,IRS2,MAPK10,MAPK8,MAPK9,MLX,MLXIP,MLXIPL,MTOR,NFKB1,NFKBIA,NOS3,NR1H2,NR1H3,OGA,OGT,PCK1,PCK2,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPARA,PPARGC1A,PPARGC1B,PPP1CA,PPP1CB,PPP1CC,PPP1R3A,PPP1R3B,PPP1R3C,PPP1R3D,PPP1R3E,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,PRKCB,PRKCD,PRKCE,PRKCQ,PRKCZ,PTEN,PTPA,PTPN1,PTPN11,PTPRF,PYGB,PYGL,PYGM,RELA,RPS6KA1,RPS6KA2,RPS6KA6,RPS6KB1,RPS6KB2,SLC27A1,SLC27A2,SLC27A3,SLC27A4,SLC27A5,SLC27A6,SLC2A1,SLC2A2,SLC2A4,SOCS3,SREBF1,STAT3,TBC1D4,TNF,TNFRSF1A,TRIB3"
"cfa04932"	140	"Non-alcoholic fatty liver disease"	"ADIPOQ,ADIPOR1,ADIPOR2,AKT1,AKT2,AKT3,ATF4,BAX,BCL2L11,BID,CASP3,CASP7,CASP8,CDC42,CEBPA,COX1,COX2,COX3,COX4I1,COX4I2,COX5A,COX5B,COX6A2,COX7A1,COX7A2L,COX7B2,COX8A,CXCL8,CYC1,CYCS,CYP2E1,CYTB,DDIT3,EIF2AK3,EIF2S1,ERN1,FAS,FASLG,FOS,GSK3A,GSK3B,IKBKB,IL1A,IL1B,IL6,IL6R,INS,INSR,IRS1,IRS2,ITCH,JUN,LEP,LEPR,MAP3K11,MAP3K5,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK8,MAPK9,MLX,MLXIP,MLXIPL,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NFKB1,NR1H3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PKLR,PPARA,PPARG,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,RAC1,RELA,RXRA,SDHA,SDHB,SDHC,SOCS3,SREBF1,TGFB1,TNF,TNFRSF1A,TRAF2,UQCR10,UQCR11,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ,XBP1"
"cfa04933"	98	"AGE-RAGE signaling pathway in diabetic complications"	"AGER,AGT,AGTR1,AKT1,AKT2,AKT3,BAX,BCL2,CASP3,CCL2,CCND1,CDC42,CDK4,CDKN1B,COL1A1,COL1A2,COL3A1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,CXCL8,CYBB,DIAPH1,EDN1,EGR1,F3,FN1,FOXO1,HRAS,ICAM1,IL1A,IL1B,IL6,JAK2,JUN,KRAS,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MMP2,NFATC1,NFKB1,NOS3,NOX4,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIM1,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCZ,RAC1,RELA,SELE,SERPINE1,SMAD2,SMAD3,SMAD4,STAT1,STAT3,STAT5A,STAT5B,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,THBD,TNF,VCAM1,VEGFA,VEGFB,VEGFC,VEGFD"
"cfa04934"	151	"Cushing syndrome"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AGT,AGTR1,AHR,AIP,AIPL1,APC,APC2,ARMC5,ARNT,ASH2L,ATF2,ATF4,ATF6B,AXIN1,AXIN2,BRAF,CACNA1C,CACNA1D,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CCND1,CCNE1,CCNE2,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2B,CDKN2C,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CRH,CRHR1,CRHR2,CTNNB1,CYP11A1,CYP11B2,CYP17A1,CYP21A2,DVL1,DVL2,DVL3,E2F1,E2F2,E2F3,EGFR,FH,FZD1,FZD10,FZD2,FZD3,FZD4,FZD6,FZD7,FZD8,FZD9,GNA11,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,GSK3B,HSD3B2,ITPR1,ITPR2,ITPR3,KCNA4,KCNK2,KCNK3,KMT2A,KMT2D,LDLR,LEF1,MAP2K1,MAP2K2,MAPK1,MAPK3,MC2R,MEN1,MRAP,NCEH1,NR4A1,NR5A1,ORAI1,PBX1,PDE11A,PDE8A,PDE8B,PLCB1,PLCB2,PLCB3,PLCB4,POMC,PRKACA,PRKACB,RAP1A,RAP1B,RASD1,RB1,RBBP5,SCARB1,SP1,STAR,TCF7,TCF7L1,TCF7L2,USP8,WDR5,WDR5B,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B"
"cfa04935"	114	"Growth hormone synthesis, secretion and action"	"ADCY1,ADCY10,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT2,AKT3,ATF2,ATF4,ATF6B,BCAR1,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,CRK,CRKL,EP300,FOS,GH1,GHR,GHRH,GHRHR,GHRL,GHSR,GNA11,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,GRB2,GSK3B,HRAS,IGF1,IGFALS,IGFBP3,IRS1,IRS2,IRS4,ITPR1,ITPR2,ITPR3,JAK2,JUNB,KRAS,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP3K1,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MRAP2,MTOR,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB1,PLCB2,PLCB3,PLCB4,PLCG1,PLCG2,POU1F1,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,PTK2,RAF1,SHC1,SHC2,SHC3,SHC4,SOCS1,SOCS2,SOCS3,SOS2,SST,SSTR1,SSTR2,SSTR3,SSTR5,STAT1,STAT3,STAT5A,STAT5B"
