"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0032438"	7	"melanosome organization"	"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a melanosome. A melanosome is a tissue-specific, membrane-bounded cytoplasmic organelle within which melanin pigments are synthesized and stored."	"AP1M1,AP3B1,BLOC1S3,BLOC1S4,GPR143,KIF13A,PIKFYVE"
"GO:0032447"	2	"protein urmylation"	"Covalent attachment of the ubiquitin-like protein URM1 to another protein."	"CTU2,URM1"
"GO:0032456"	26	"endocytic recycling"	"The directed movement of membrane-bounded vesicles from recycling endosomes back to the plasma membrane where they are recycled for further rounds of transport."	"ANKRD50,ARF6,CCDC22,CCDC93,CCP110,CMTM6,DENND1A,ENTR1,EPG5,LMTK2,MICALL2,PTPN23,RAB11B,RAB13,RAB14,RAB8A,SNF8,SNX17,SNX27,SNX4,VPS26A,VPS26C,VPS29,VPS39,VPS52,VPS53"
"GO:0032458"	1	"slow endocytic recycling"	"The directed movement of membrane-bounded vesicles from deep (non-peripheral) compartments endocytic compartments back to the plasma membrane where they are recycled for further rounds of transport."	"MICALL1"
"GO:0032461"	1	"positive regulation of protein oligomerization"	"Any process that activates or increases the frequency, rate or extent of protein oligomerization."	"ZDHHC1"
"GO:0032464"	1	"positive regulation of protein homooligomerization"	"Any process that activates or increases the frequency, rate or extent of protein homooligomerization."	"ABCA3"
"GO:0032465"	23	"regulation of cytokinesis"	"Any process that modulates the frequency, rate or extent of the division of the cytoplasm of a cell and its separation into two daughter cells."	"AHCTF1,BCL2L1,BECN1,BIRC6,BRCA2,ENTR1,FSD1,GIT1,KIF13A,KIF20A,KLHL21,KLHL9,MYO19,PDXP,PIK3C3,PIK3R4,PRC1,PRPF40A,RAB11A,SETD2,SH3GLB1,UVRAG,ZFYVE26"
"GO:0032466"	5	"negative regulation of cytokinesis"	"Any process that stops, prevents, or reduces the frequency, rate or extent of the division of the cytoplasm of a cell, and its separation into two daughter cells."	"CHMP4C,E2F7,E2F8,TEX14,ZFYVE19"
"GO:0032467"	23	"positive regulation of cytokinesis"	"Any process that activates or increases the frequency, rate or extent of the division of the cytoplasm of a cell, and its separation into two daughter cells."	"AURKB,CDC25B,CDC42,CDC6,CENPV,CIT,CSPP1,CUL3,CXCR5,DRD2,DRD3,ECT2,GIPC1,KIF14,MAP10,PKN2,PKP4,PRKCE,RACGAP1,RHOA,RXFP3,SPAST,TAS1R2"
"GO:0032468"	1	"Golgi calcium ion homeostasis"	"Any process involved in the maintenance of an internal steady state of calcium ions within the Golgi apparatus of a cell or between the Golgi and its surroundings."	"ATP2C1"
"GO:0032469"	9	"endoplasmic reticulum calcium ion homeostasis"	"Any process involved in the maintenance of an internal steady state of calcium ions within the endoplasmic reticulum of a cell or between the endoplasmic reticulum and its surroundings."	"BCL2,CCDC47,GRINA,ITPR1,PACS2,PML,PSEN1,TMBIM6,WFS1"
"GO:0032470"	2	"positive regulation of endoplasmic reticulum calcium ion concentration"	"Any process that increases the concentration of calcium ions in the endoplasmic reticulum."	"ATP2A1,TMTC4"
"GO:0032471"	6	"negative regulation of endoplasmic reticulum calcium ion concentration"	"Any process that decreases the concentration of calcium ions in the endoplasmic reticulum."	"ATP2A1,BAK1,BAX,BCAP31,TGM2,THADA"
"GO:0032472"	1	"Golgi calcium ion transport"	"The directed movement of calcium ions (Ca2+) into, out of or within the Golgi apparatus."	"ATP2C1"
"GO:0032474"	3	"otolith morphogenesis"	"The process in which the anatomical structures of an otolith are generated and organized."	"BLOC1S5,LRIG1,LRIG3"
"GO:0032479"	2	"regulation of type I interferon production"	"Any process that modulates the frequency, rate, or extent of interferon type I production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."	"IRF8,TREX1"
"GO:0032480"	6	"negative regulation of type I interferon production"	"Any process that stops, prevents, or reduces the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."	"DHX58,ILRUN,NPLOC4,RNF125,TRAF3IP1,UFD1"
"GO:0032481"	9	"positive regulation of type I interferon production"	"Any process that activates or increases the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."	"CGAS,G3BP1,GAPDH,IRAK1,IRF5,MYD88,PLCG2,PQBP1,SYK"
"GO:0032482"	10	"Rab protein signal transduction"	"A series of molecular signals within the cell that are mediated by a member of the Rab family of proteins switching to a GTP-bound active state."	"GDI1,RAB12,RAB21,RAB30,RAB33A,RAB33B,RAB39A,RAB4A,RAB4B,RAB9A"
"GO:0032483"	3	"regulation of Rab protein signal transduction"	"Any process that modulates the frequency, rate or extent of Rab protein signal transduction."	"DENND1A,MADD,SGSM3"
"GO:0032485"	3	"regulation of Ral protein signal transduction"	"Any process that modulates the frequency, rate or extent of Ral protein signal transduction."	"RALGPS1,RALGPS2,RGL2"
"GO:0032486"	4	"Rap protein signal transduction"	"A series of molecular signals within the cell that are mediated by a member of the Rap family of proteins switching to a GTP-bound active state."	"RAP1A,RAPGEF2,RAPGEF3,SGSM3"
"GO:0032487"	1	"regulation of Rap protein signal transduction"	"Any process that modulates the frequency, rate or extent of Rap protein signal transduction."	"CBL"
"GO:0032488"	1	"Cdc42 protein signal transduction"	"A series of molecular signals within the cell that are mediated by the Cdc42 protein switching to a GTP-bound active state."	"WAS"
"GO:0032489"	7	"regulation of Cdc42 protein signal transduction"	"Any process that modulates the frequency, rate or extent of Cdc42 protein signal transduction."	"ABCA1,ABL1,APOA1,APOC3,APOE,NRP1,RIT2"
"GO:0032490"	1	"detection of molecule of bacterial origin"	"The series of events in which a stimulus from a molecule of bacterial origin is received and converted into a molecular signal."	"LBP"
"GO:0032491"	1	"detection of molecule of fungal origin"	"The series of events in which a stimulus from a molecule of fungal origin is received and converted into a molecular signal."	"CLEC7A"
"GO:0032494"	5	"response to peptidoglycan"	"Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptidoglycan stimulus. Peptidoglycan is a bacterial cell wall macromolecule."	"C5AR1,CARD9,IRAK3,IRF5,MYD88"
"GO:0032495"	8	"response to muramyl dipeptide"	"Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a muramyl dipeptide stimulus. Muramyl dipeptide is derived from peptidoglycan."	"CARD9,ERBIN,IRF5,JAG1,NFKBIA,NOTCH1,RELA,TNFAIP3"
"GO:0032496"	43	"response to lipopolysaccharide"	"Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."	"ACP5,ADAM17,AKIRIN2,BDKRB1,CCR7,CD96,CEBPB,CITED1,CPS1,CYP27B1,DUSP10,ELANE,ERBIN,F2R,FER,GCH1,HMGB2,HSF1,IL23R,IRAK3,J9NTY3,KCNJ8,LIAS,MAPKAPK3,NOCT,OTUD5,P2RX7,PELI1,PLCG2,PRDX2,PTGER1,PTGER4,PTGFR,SLPI,SMAD6,SNCA,TAB2,TBXA2R,TNFRSF11A,TRIB1,TRIM6,UMOD,WDR83"
"GO:0032497"	2	"detection of lipopolysaccharide"	"The series of events in which a lipopolysaccharide stimulus is received by a cell and converted into a molecular signal. Lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."	"SCARB1,TLR4"
"GO:0032498"	1	"detection of muramyl dipeptide"	"The series of events in which a muramyl dipeptide stimulus is received by a cell and converted into a molecular signal. Muramyl dipeptide is derived from peptidoglycan."	"NOD2"
"GO:0032506"	3	"cytokinetic process"	"A cellular process that is involved in cytokinesis (the division of the cytoplasm of a cell and its separation into two daughter cells)."	"ANXA11,MYH9,SPAST"
"GO:0032507"	2	"maintenance of protein location in cell"	"Any process in which a protein is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere."	"DBN1,RIT2"
"GO:0032508"	56	"DNA duplex unwinding"	"The process in which interchain hydrogen bonds between two strands of DNA are broken or 'melted', generating a region of unpaired single strands."	"ASCC3,ATRX,BLM,BRIP1,CHD1,CHD1L,CHD2,CHD3,CHD4,CHD5,CHD6,CHD7,CHD8,CHD9,CHTF18,CHTF8,DDX1,DDX11,DDX3X,DHX36,DHX9,DNA2,DSCC1,ERCC2,FANCM,FBH1,G3BP1,GTF2F2,HELB,HELQ,IGHMBP2,MCM3,MCM5,MCM8,MCM9,MRE11,NAV2,NBN,PIF1,POLQ,POT1,RECQL,RFC2,RFC3,RFC4,RFC5,RTEL1,RUVBL1,RUVBL2,SUB1,SUPV3L1,TREX1,WRN,WRNIP1,XRCC5,XRCC6"
"GO:0032509"	5	"endosome transport via multivesicular body sorting pathway"	"The directed movement of substances from endosomes to lysosomes or vacuoles by a pathway in which molecules are sorted into multivesicular bodies, which then fuse with the target compartment."	"DENND10,LAPTM4B,RILP,SORT1,VPS28"
"GO:0032510"	4	"endosome to lysosome transport via multivesicular body sorting pathway"	"The directed movement of substances from endosomes to lysosomes by a pathway in which molecules are sorted into multivesicular bodies, which then fuse with the lysosome."	"LYST,UBXN6,VCP,VPS4B"
"GO:0032515"	30	"negative regulation of phosphoprotein phosphatase activity"	"Any process that stops or reduces the activity of a phosphoprotein phosphatase."	"A0A5F4C8A4,A0A5F4DI12,CRY2,E2RC84,ENSA,FAM122C,FKBP1B,HACD1,LMTK2,MASTL,MYOZ1,PABIR2,PHACTR1,PHACTR2,PHACTR3,PPP1R10,PPP1R14A,PPP1R14B,PPP1R14C,PPP1R14D,PPP1R15A,PPP1R17,PPP1R1A,PPP1R1B,PPP1R1C,PPP1R2,PPP1R26,PPP1R2C,PPP1R8,PTPA"
"GO:0032516"	8	"positive regulation of phosphoprotein phosphatase activity"	"Any process that activates or increases the activity of a phosphoprotein phosphatase."	"AGTR2,HSP90AB1,ITGA1,MAGI2,PDGFRB,PPP1R15A,PTPA,VRK3"
"GO:0032525"	7	"somite rostral/caudal axis specification"	"The establishment, maintenance and elaboration of the rostro-caudal axis of a somite, prior to the morphological formation of a somite boundary."	"EPB41L5,GDF3,KDM6A,LHX1,NRARP,SMAD4,TBX6"
"GO:0032526"	19	"response to retinoic acid"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus."	"ACER2,ASCL1,CDKN2D,CTSH,GDAP1,GDAP2,HSD17B2,KLF4,LOC100856533,NANOG,POU5F1,RARA,RARG,RXRA,SLC10A3,TIE1,TMEM161A,TRIM16,TRIML2"
"GO:0032527"	6	"protein exit from endoplasmic reticulum"	"The directed movement of proteins from the endoplasmic reticulum."	"MAP1LC3C,PREB,RANGRF,SEC13,SEC16A,TECPR2"
"GO:0032528"	2	"microvillus organization"	"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a microvillus, a thin cylindrical membrane-covered projection on the surface of a cell."	"GLDN,PTPN11"
"GO:0032532"	4	"regulation of microvillus length"	"A process that modulates the length of a microvillus."	"CDHR2,EZR,PLS1,VIL1"
"GO:0032534"	3	"regulation of microvillus assembly"	"A process that modulates the formation of a microvillus."	"ATP8B1,KLF5,PODXL"
"GO:0032543"	10	"mitochondrial translation"	"The chemical reactions and pathways resulting in the formation of a protein in a mitochondrion. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein; the mitochondrion has its own ribosomes and transfer RNAs, and uses a genetic code that differs from the nuclear code."	"ATP5J2,CHCHD1,FASTKD2,GATC,MRPL43,MRPL52,MRPS18B,MRPS28,MRPS35,NOA1"
"GO:0032570"	10	"response to progesterone"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a progesterone stimulus."	"ABHD2,B9D2,NCOA2,NR1H3,TGFB1,TGFB2,TGFB3,UBE3A,WBP2,YAP1"
"GO:0032571"	1	"response to vitamin K"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin K stimulus."	"BGLAP"
"GO:0032581"	1	"ER-dependent peroxisome organization"	"A process of peroxisome organization in which assembly or arrangement of constituent parts takes place in the endoplasmic reticulum."	"PEX16"
"GO:0032596"	1	"protein transport into membrane raft"	"The directed movement of a protein into a membrane raft. Membrane rafts are small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes."	"REEP2"
"GO:0032597"	1	"B cell receptor transport into membrane raft"	"The directed movement of a B cell receptor into a membrane raft."	"E2R960"
"GO:0032642"	1	"regulation of chemokine production"	"Any process that modulates the frequency, rate, or extent of chemokine production."	"SNAI2"
"GO:0032648"	2	"regulation of interferon-beta production"	"Any process that modulates the frequency, rate, or extent of interferon-beta production."	"RNF216,TRAF3"
"GO:0032649"	1	"regulation of interferon-gamma production"	"Any process that modulates the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."	"CCR7"
"GO:0032651"	5	"regulation of interleukin-1 beta production"	"Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."	"ARG2,CCR7,F2R,S1PR3,SPHK1"
"GO:0032655"	1	"regulation of interleukin-12 production"	"Any process that modulates the frequency, rate, or extent of interleukin-12 production."	"MAST2"
"GO:0032663"	1	"regulation of interleukin-2 production"	"Any process that modulates the frequency, rate, or extent of interleukin-2 production."	"CARD9"
"GO:0032667"	1	"regulation of interleukin-23 production"	"Any process that modulates the frequency, rate, or extent of interleukin-23 production."	"B9D2"
"GO:0032674"	1	"regulation of interleukin-5 production"	"Any process that modulates the frequency, rate, or extent of interleukin-5 production."	"IL5RA"
"GO:0032675"	2	"regulation of interleukin-6 production"	"Any process that modulates the frequency, rate, or extent of interleukin-6 production."	"AFAP1L2,CEBPB"
"GO:0032677"	3	"regulation of interleukin-8 production"	"Any process that modulates the frequency, rate, or extent of interleukin-8 production."	"C5AR2,CRP,PTPRC"
"GO:0032680"	5	"regulation of tumor necrosis factor production"	"Any process that modulates the frequency, rate, or extent of tumor necrosis factor production."	"ANGPT1,LTF,TREX1,UBE2J1,ZFP36"
